"levee_id","tract_geoid","intersection_area","tract_area","weight_for_averages","weight_for_totals","has_intersection"
1905012069,"06085503305",2176084.15036823,2323229.47149453,0.758635650773451,0.936663457944324,TRUE
1905012069,"06085503306",16466.6196609554,1666816.45161105,0.00574066252006566,0.00987908395374891,TRUE
1905012069,"06085503315",666347.177901945,1646416.2880927,0.232304768573933,0.404725817353203,TRUE
1905012069,"06085503321",6597.8906729611,1999603.5221038,0.00230018452345555,0.00329959944560379,TRUE
1905012070,"06085503315",661532.763569317,1646416.2880927,0.90889856013976,0.40180163932639,TRUE
1905012070,"06085503321",66307.2755518737,1999603.5221038,0.0911014398602397,0.0331602114213677,TRUE
1905012076,"06085504602",962615.251522996,63797715.9358457,1,0.015088553522684,TRUE
1905012080,"06085504601",1142853.56622889,27775735.9973447,1,0.0411457527655846,TRUE
1905012082,"06085504602",1107685.51394595,63797715.9358457,1,0.0173624634941449,TRUE
1905012084,"06085504602",222854.928898057,63797715.9358457,1,0.00349314901997679,TRUE
1905012087,"06085504602",1002107.10189394,63797715.9358457,1,0.0157075702036362,TRUE
1905012088,"06085504602",18513.4665297913,63797715.9358457,1,0.000290190115088262,TRUE
1905012089,"06085504602",493488.166399065,63797715.9358457,1,0.00773520116135993,TRUE
1905012095,"06085504410",3266.22251360186,1101621.27598626,0.00232641831749796,0.00296492323160486,TRUE
1905012095,"06085504411",1081046.99216331,1364272.81912251,0.769992709979637,0.792397955167525,TRUE
1905012095,"06085504315",316289.330504861,1586010.41270162,0.225282046477672,0.199424498081379,TRUE
1905012095,"06085504415",1.7023045226463,1206301.3353251,1.21249314979363e-06,1.41117685340829e-06,TRUE
1905012095,"06085504416",3017.9649223206,1121997.41869324,0.00214959294647394,0.00268981449693132,TRUE
1905012095,"06085504320",348.212443717392,923451.918570561,0.000248019785569212,0.000377076961685672,TRUE
1905012099,"06069000100",461.658422051355,395389854.417789,0.000138095555288105,1.16760310587925e-06,TRUE
1905012099,"06085512602",3342574.40880117,97173567.187299,0.999861904444712,0.0343979798781953,TRUE
1905012100,"06069000100",559.737936333117,395389854.417789,0.000107917066621404,1.41566084733593e-06,TRUE
1905012100,"06085512602",5186181.83924903,97173567.187299,0.999892082933379,0.053370293891268,TRUE
1905012101,"06085512602",284447.047374871,97173567.187299,1,0.00292720598418094,TRUE
1905012107,"06085501700",58459.9561643307,1115202.68920535,0.531177075722927,0.0524209246715386,TRUE
1905012107,"06085501800",51597.4217538847,1428026.25031752,0.468822924277073,0.0361319840881161,TRUE
1905012109,"06085512602",711978.964216979,97173567.187299,1,0.00732687895304555,TRUE
1905012110,"06085512602",569286.820376002,97173567.187299,1,0.00585845345451525,TRUE
1905012111,"06085512602",687313.119915117,97173567.187299,1,0.00707304609483299,TRUE
1905012116,"06085504700",3280.84008236466,6709867.54004625,0.0024432483920288,0.000488957503674066,TRUE
1905012116,"06085504602",941653.974453151,63797715.9358457,0.701251661517121,0.0147599950976312,TRUE
1905012116,"06085504601",397884.070792944,27775735.9973447,0.29630509009085,0.014324879485857,TRUE
1905012117,"06085504700",198193.719509357,6709867.54004625,0.315014682804476,0.0295376500842208,TRUE
1905012117,"06085504601",430963.365312536,27775735.9973447,0.684985317195524,0.0155158216276874,TRUE
1905012120,"06085506701",389803.750198302,1598879.43201962,0.999358879964855,0.243798089081627,TRUE
1905012120,"06085506604",250.071319760304,2456421.09011174,0.000641120035145519,0.00010180311542144,TRUE
1905012121,"06085506606",674952.408025948,1199684.11890097,0.319361617259793,0.562608437831345,TRUE
1905012121,"06085506701",48.7634387567059,1598879.43201962,2.30729907461739e-05,3.04985090058419e-05,TRUE
1905012121,"06085506601",3368.15585173585,1565847.44812515,0.00159368229108095,0.00215101148950919,TRUE
1905012121,"06085506603",728099.31772146,1279030.5643803,0.344508698492321,0.569258732354242,TRUE
1905012121,"06085506605",8222.91635789922,998757.839283406,0.00389076894225962,0.00823314324501226,TRUE
1905012121,"06085506604",698750.917438124,2456421.09011174,0.330622160023799,0.284458931024053,TRUE
1905012122,"06085504602",30677.6045656553,63797715.9358457,1,0.000480857411831239,TRUE
1905012123,"06085504601",70082.8782124272,27775735.9973447,1,0.00252316907890855,TRUE
1905012131,"06085511301",60924.5884233941,975284.549360103,0.00688089270002826,0.062468526199218,TRUE
1905012131,"06085511200",1134070.83838783,2058537.75390649,0.128083257599511,0.550910876536367,TRUE
1905012131,"06085510900",767470.665095089,1653102.82279741,0.0866790147229104,0.464260694804428,TRUE
1905012131,"06085511000",1367137.86821473,1985869.22974021,0.154406114522371,0.688432978234712,TRUE
1905012131,"06085511100",2172867.8876873,2193169.40590798,0.245406184488434,0.990743296816931,TRUE
1905012131,"06085511400",860392.704843693,1535926.91883298,0.0971737361732139,0.560178153201084,TRUE
1905012131,"06085504601",2490900.40439311,27775735.9973447,0.281325140680058,0.089679006332406,TRUE
1905012131,"06081612102",404.273517607728,317619.611383373,4.56591134730359e-05,0.00127282290865775,TRUE
1905012134,"06085510801",386198.243168435,2193996.22284475,0.551525132834324,0.176025026455008,TRUE
1905012134,"06085511000",306572.274521463,1985869.22974021,0.43781223094541,0.154376869297465,TRUE
1905012134,"06085504601",7466.37121439689,27775735.9973447,0.0106626362202654,0.000268809122289709,TRUE
1905012135,"06085510801",677116.267326745,2193996.22284475,1,0.308622348697024,TRUE
1905012136,"06085510900",482942.473496518,1653102.82279741,0.267227599047296,0.292143033595015,TRUE
1905012136,"06085511000",1324290.29444465,1985869.22974021,0.732772400952704,0.66685674696611,TRUE
1905012139,"06085510801",594753.098321318,2193996.22284475,0.374531905609429,0.271082097648354,TRUE
1905012139,"06085510900",402972.589388379,1653102.82279741,0.253762598695126,0.243767407466198,TRUE
1905012139,"06085511000",582860.985541155,1985869.22974021,0.367043124678573,0.293504213073186,TRUE
1905012139,"06085504601",7403.80076110169,27775735.9973447,0.0046623710168717,0.000266556420388266,TRUE
1905012140,"06085504601",1834050.81146972,27775735.9973447,1,0.066030682738526,TRUE
1905012143,"06085504601",1231018.01278562,27775735.9973447,1,0.0443199061549011,TRUE
1905012146,"06085504700",5675282.21786778,6709867.54004625,0.574466778632259,0.845811364232781,TRUE
1905012146,"06085504602",1944550.32427699,63797715.9358457,0.196832424854355,0.030479936401366,TRUE
1905012146,"06085504601",2259384.89733883,27775735.9973447,0.228700796513386,0.0813438354092517,TRUE
1905012150,"06085504506",558677.450501592,1800601.06755773,0.84458631327045,0.310272753119802,TRUE
1905012150,"06085504421",102803.136767521,1594920.50903988,0.15541368672955,0.0644565896449641,TRUE
1905012157,"06085504507",203924.311127833,1769936.16263049,0.432531988756582,0.115215630616168,TRUE
1905012157,"06085504413",267542.115468874,632449.078341782,0.567468011243418,0.423025544080707,TRUE
1905012159,"06085504421",91815.4552073171,1594920.50903988,1,0.0575674177408306,TRUE
1905012160,"06085504315",538097.824406574,1586010.41270162,1,0.339277611355637,TRUE
1905012161,"06085504807",362984.611783053,947930.056104508,0.14850832684542,0.382923412382057,TRUE
1905012161,"06085504805",233870.682650456,1431940.00344793,0.0956837911337512,0.163324358623493,TRUE
1905012161,"06085504602",1847348.47173563,63797715.9358457,0.755807882020829,0.0289563418476189,TRUE
1905012163,"06085504602",605940.516976046,63797715.9358457,1,0.00949784029236052,TRUE
1905012167,"06085505010",1521.53049714504,7791509.38856539,0.000348517966507342,0.000195280583166337,TRUE
1905012167,"06085504807",31203.2229959709,947930.056104508,0.00714733214183762,0.0329172208382122,TRUE
1905012167,"06085504805",1306726.07066297,1431940.00344793,0.299315402342655,0.912556439177994,TRUE
1905012167,"06085504806",240223.369100895,827837.638680578,0.0550249635243465,0.290181743226568,TRUE
1905012167,"06085504802",1506299.58705068,1829906.37682895,0.345029212371882,0.823156641303666,TRUE
1905012167,"06085504602",1279742.31861543,63797715.9358457,0.293134571652771,0.020059375164815,TRUE
1905012171,"06085504602",889.816921405644,63797715.9358457,1,1.3947473014558e-05,TRUE
1905012173,"06085504601",464297.090154583,27775735.9973447,1,0.0167159239344358,TRUE
1905012175,"06085504602",117263.94682732,63797715.9358457,1,0.00183805870017729,TRUE
1905012176,"06085504602",36423.985332365,63797715.9358457,1,0.000570929300493964,TRUE
1905013009,"06095253300",7127629.42273721,444617098.96975,0.841330415247522,0.0160309386194392,TRUE
1905013009,"06095253501",1344225.74089697,384192881.721504,0.158669584752478,0.00349883041787166,TRUE
1905013013,"06095252305",274120.872304796,47841991.0705681,1,0.00572971287713467,TRUE
1905013023,"06095252203",318588.205099426,39837943.5070016,1,0.00799710469601508,TRUE
1905013099,"06095253501",22746.9418157052,384192881.721504,1,5.92070881526486e-05,TRUE
1905013102,"06113010401",97400.8940158429,356795910.643158,0.576191094874405,0.00027298769719717,TRUE
1905013102,"06095253501",71641.7983865342,384192881.721504,0.423808905125595,0.00018647351836796,TRUE
1905013114,"06095253501",16695612.1541903,384192881.721504,1,0.0434563287049466,TRUE
1905013137,"06095253300",2562781.4925683,444617098.96975,1,0.00576401919428353,TRUE
1905013144,"06095253300",2345784.38926422,444617098.96975,1,0.00527596530745169,TRUE
1905013150,"06113010401",4068717.61619222,356795910.643158,0.695288452496643,0.0114034872452937,TRUE
1905013150,"06095253501",1783123.5895437,384192881.721504,0.304711547503357,0.00464121974762735,TRUE
1905013172,"06095253501",5626340.32765473,384192881.721504,1,0.0146445720244583,TRUE
1905013174,"06095253300",240601.548574837,444617098.96975,1,0.000541143264917948,TRUE
1905013374,"06095253300",869045.640021312,444617098.96975,1,0.001954593383914,TRUE
1905013382,"06095253300",806987.538726382,444617098.96975,1,0.00181501687766013,TRUE
1905013454,"06095253300",5564164.41721738,444617098.96975,0.514764806041681,0.0125145083941001,TRUE
1905013454,"06095253501",5244974.73120926,384192881.721504,0.485235193958319,0.013651931050121,TRUE
1905013464,"06113010401",447844.662739559,356795910.643158,0.186346765164708,0.0012551844048108,TRUE
1905013464,"06095253501",1955441.82492079,384192881.721504,0.813653234835292,0.00508973986232848,TRUE
1905013465,"06095253501",6472498.80089307,384192881.721504,1,0.0168470034423618,TRUE
1905013473,"06095252204",261278.552182572,54004752.1899338,1,0.00483806594026502,TRUE
1905013475,"06095253501",1322047.29996025,384192881.721504,1,0.00344110305749648,TRUE
1905013483,"06095253501",1727198.49411612,384192881.721504,0.96190615452856,0.00449565459510035,TRUE
1905013483,"06095253502",68401.3011286018,221444705.505886,0.0380938454714399,0.000308886595289512,TRUE
1905013524,"06095253501",6453930.27212096,384192881.721504,1,0.0167986721752938,TRUE
1905014038,"06097151205",52999.0221524612,14106598.6334923,1,0.00375703764808543,TRUE
1905014066,"06097153006",79192.2272703076,3404588.35938041,1,0.0232604411784805,TRUE
1905014067,"06097153006",138723.682068361,3404588.35938041,1,0.040746095393925,TRUE
1905014068,"06097153006",13655.1729676258,3404588.35938041,1,0.00401081467896191,TRUE
1905014085,"06097154201",3508232.55467691,26674417.7908005,0.998398350083482,0.131520492113115,TRUE
1905014085,"06097154100",5627.9744230901,579644840.095409,0.00160164991651834,9.70934964617945e-06,TRUE
1905014090,"06097153005",842536.031748112,24757553.9918447,1,0.0340314730617431,TRUE
1905014091,"06097152906",61885.6691689282,26283691.1713767,0.0557551041162805,0.00235452732895913,TRUE
1905014091,"06097153005",1048069.55645243,24757553.9918447,0.94424489588372,0.0423333240754587,TRUE
1905014095,"06097152906",15488.6962835344,26283691.1713767,0.0458886530970127,0.000589289235767684,TRUE
1905014095,"06097153005",322039.107175632,24757553.9918447,0.954111346902987,0.0130077109912277,TRUE
1905014097,"06097152906",57376.7780810337,26283691.1713767,0.0638566327800264,0.00218298022552928,TRUE
1905014097,"06097153005",841148.176698299,24757553.9918447,0.936143367219974,0.0339754152197499,TRUE
1905014098,"06097152906",65912.7324009463,26283691.1713767,0.978215694863455,0.00250774261389611,TRUE
1905014098,"06097153005",1467.83892606231,24757553.9918447,0.0217843051365453,5.92885277174728e-05,TRUE
1905014101,"06097152906",55924.3110954625,26283691.1713767,0.190721024971838,0.00212771907609251,TRUE
1905014101,"06097153005",237301.415348281,24757553.9918447,0.809278975028162,0.00958501051543501,TRUE
1905014104,"06097150612",28799.2051113393,180736772.94464,1,0.000159343362405616,TRUE
1905014105,"06097150612",629405.801537066,180736772.94464,1,0.00348244461424491,TRUE
1905014108,"06097150612",110370.299891008,180736772.94464,1,0.000610668753750599,TRUE
1905014116,"06097154201",53311.9057930011,26674417.7908005,1,0.0019986155353459,TRUE
1905014122,"06097154100",60543.4081805897,579644840.095409,0.999805244573453,0.000104449145395005,TRUE
1905014122,"06097154000",11.7934541239789,224681834.368975,0.000194755426546516,5.24895755684975e-08,TRUE
1905014123,"06097154100",13692.16893535,579644840.095409,1,2.36216524123569e-05,TRUE
1905014124,"06097154201",214875.579095545,26674417.7908005,1,0.00805549274892331,TRUE
1905014126,"06097154201",43832.0152761169,26674417.7908005,1,0.00164322294191679,TRUE
1905014138,"06097154100",47157.9838619473,579644840.095409,1,8.13566870606235e-05,TRUE
1905014139,"06097154000",96910.7235326442,224681834.368975,1,0.000431324249264836,TRUE
1905014141,"06097154201",503322.021666631,26674417.7908005,1,0.0188690911874454,TRUE
1905014143,"06097154201",266175.134077182,26674417.7908005,1,0.00997866705712993,TRUE
1905014145,"06097154100",99355.99469126,579644840.095409,1,0.000171408400141898,TRUE
1905015010,"06099000102",99298.4161085811,223549539.451695,1,0.000444189759245904,TRUE
1905015012,"06099000102",56.4676298670798,223549539.451695,0.000157852248206405,2.5259559919282e-07,TRUE
1905015012,"06099000201",357668.116648742,4149357.14806741,0.999842147751794,0.0861984408392822,TRUE
1905015013,"06099001603",51383.3955186784,2656129.25272399,0.998626171005791,0.0193452165273893,TRUE
1905015013,"06099002200",70.6891133379714,3103683.512554,0.00137382899420946,2.27758768096177e-05,TRUE
1905015014,"06099001603",26028.7736417103,2656129.25272399,0.99740678064448,0.00979951318822928,TRUE
1905015014,"06099002200",67.6738126489656,3103683.512554,0.0025932193555204,2.18043535609329e-05,TRUE
1905015020,"06099001603",42355.598431882,2656129.25272399,1,0.015946361943209,TRUE
1905015022,"06099002901",784026.212377416,324162978.604744,1,0.00241861737497602,TRUE
1905015023,"06099002901",93699.9903844029,324162978.604744,1,0.000289052102086748,TRUE
1905015026,"06099003400",890908.242277909,907200324.43798,1,0.00098204136206613,TRUE
1905015032,"06099004000",2328050.62568593,157600621.069406,0.99992184254895,0.014771836620242,TRUE
1905015032,"06099003300",181.968725029724,643048276.554902,7.81574510495854e-05,2.82978326300183e-07,TRUE
1905015034,"06099000501",2359615.08459986,38307772.169646,0.999999878061084,0.06159624929767,TRUE
1905015034,"06077004906",0.287728940777184,145015192.945511,1.21938916041733e-07,1.98412962761286e-09,TRUE
1905015036,"06099000407",2728963.35347228,15044674.4855974,0.956497877742376,0.181390654619001,TRUE
1905015036,"06099000302",122090.959065209,1397165.29687976,0.042792712144271,0.0873847635192994,TRUE
1905015036,"06099000301",2024.00261095553,1236888.65095524,0.00070941011335338,0.00163636606204804,TRUE
1905015038,"06099000102",545809.859582173,223549539.451695,1,0.00244156110059942,TRUE
1905015039,"06099000102",1375136.64687252,223549539.451695,1,0.00615137320454941,TRUE
1905015077,"06099004000",64502.6653146782,157600621.069406,1,0.000409279258400078,TRUE
1905015078,"06099004000",307663.536104664,157600621.069406,0.97844775300774,0.00195217210450694,TRUE
1905015078,"06077005004",6776.89789797848,20353982.7160064,0.0215522469922603,0.000332951933414442,TRUE
1905015079,"06099004000",116537.619747837,157600621.069406,1,0.000739448987935869,TRUE
1905015080,"06099002901",271586.757044058,324162978.604744,1,0.000837809296462589,TRUE
1905015081,"06099002901",4871.64754064794,324162978.604744,1,1.50283896132013e-05,TRUE
1905015093,"06099004000",959186.20637784,157600621.069406,1,0.00608618290885683,TRUE
1905015095,"06099000501",484982.241640877,38307772.169646,1,0.0126601526054069,TRUE
1905015115,"06099003300",1345641.1605398,643048276.554902,1,0.00209259741391268,TRUE
1905015116,"06099004000",1181210.92794041,157600621.069406,1,0.00749496366147067,TRUE
1905015117,"06099003100",932221.628750137,159185686.759297,1,0.00585619001135284,TRUE
1905015118,"06099003100",450881.236188259,159185686.759297,1,0.00283242322452038,TRUE
1905015119,"06099003100",473296.067790758,159185686.759297,1,0.00297323256522695,TRUE
1905015124,"06099003300",817413.690628214,643048276.554902,1,0.00127115446915971,TRUE
1905015133,"06099003300",970665.457407643,643048276.554902,1,0.00150947524905584,TRUE
1905015138,"06099003100",116543.308343731,159185686.759297,1,0.000732121780018793,TRUE
1905015146,"06099004000",1975149.35415297,157600621.069406,1,0.0125326241784487,TRUE
1905015148,"06099004000",549936.573966885,157600621.069406,1,0.00348943151515055,TRUE
1905015169,"06099003300",400733.697949255,643048276.554902,1,0.000623178247356739,TRUE
1905015170,"06099002901",14285.2617104619,324162978.604744,1,4.40681467450363e-05,TRUE
1905015171,"06099002901",27260.1465001884,324162978.604744,1,8.4093953657265e-05,TRUE
1905015176,"06099000101",333778.341117766,438515650.424538,1,0.000761154911562739,TRUE
1905015180,"06099003300",112056.425570512,643048276.554902,1,0.000174258185047705,TRUE
1905015193,"06099002901",2578244.01944349,324162978.604744,1,0.00795354247588888,TRUE
1905015194,"06099002901",1763365.14266582,324162978.604744,0.995056093609387,0.0054397487037405,TRUE
1905015194,"06099002801",8761.22688338841,284131614.307688,0.00494390639061316,3.08351005034619e-05,TRUE
1905015201,"06099002901",20529.9303826241,324162978.604744,0.0067402881014954,6.33321253123616e-05,TRUE
1905015201,"06099002801",3025323.61081382,284131614.307688,0.993259711898504,0.0106476134948422,TRUE
1905015208,"06099003607",7472.0749487614,84947471.3855401,1,8.79611226430609e-05,TRUE
1905015222,"06099002801",27735.8693218488,284131614.307688,1,9.7616273322593e-05,TRUE
1905015229,"06099003300",852163.519604948,643048276.554902,1,0.00132519369178683,TRUE
1905015233,"06099002801",331167.032857689,284131614.307688,1,0.00116554095419691,TRUE
1905015234,"06099002901",213050.344302894,324162978.604744,1,0.000657232189869124,TRUE
1905015235,"06099002901",2695552.75080855,324162978.604744,1,0.00831542442758484,TRUE
1905028020,"06025012400",224126.179701272,5988816794.18679,1,3.74241168837935e-05,TRUE
1905029012,"06029006600",100140.447127283,644261174.565477,1,0.000155434552136132,TRUE
1905029013,"06029006600",5871377.96234156,644261174.565477,1,0.00911335060086699,TRUE
1905029020,"06029004500",11187.2727449918,2342070297.14593,0.00234536777403234,4.77665967525599e-06,TRUE
1905029020,"06029006600",4758756.64345275,644261174.565477,0.997654632225968,0.00738637812011923,TRUE
1905029023,"06029005203",1225619.29918628,926006868.229792,1,0.00132355314116541,TRUE
1905029025,"06029004605",42722028.1958256,480786956.460009,0.70850475791219,0.0888585424828994,TRUE
1905029025,"06029005006",1285556.0019185,1285556.00191628,0.0213197402461062,1.00000000000173,TRUE
1905029025,"06029005005",1518503.29689904,1519400.35914315,0.0251829525936094,0.999409594555702,TRUE
1905029025,"06029004904",12537.8729201293,1344512.14885295,0.000207928859961709,0.00932522099619982,TRUE
1905029025,"06029004802",1209.5298534353,2944268.9663486,2.00589178975233e-05,0.000410808206471476,TRUE
1905029025,"06029004801",304.310870835708,1737799.63828377,5.04671030324745e-06,0.000175112748404207,TRUE
1905029025,"06029004702",6168541.40667276,6379905.98403784,0.102299472206075,0.96687026769769,TRUE
1905029025,"06029005003",8578669.10013684,8581499.05011606,0.142269178938352,0.999670226616271,TRUE
1905029025,"06029004607",4413.24986175089,15944288.6686743,7.31896086621501e-05,0.000276791894167194,TRUE
1905029025,"06029004901",7095.6082963605,1459232.87573769,0.000117674006842771,0.0048625606058755,TRUE
1905029029,"06029003212",80660.9275326144,4524018.09878058,0.0897796239160904,0.0178294882494736,TRUE
1905029029,"06029003203",20.9495297697678,1698439.1808932,2.33178685329175e-05,1.23345775376841e-05,TRUE
1905029029,"06029003213",801494.366816164,27842247.9094011,0.892103091605596,0.0287869847802604,TRUE
1905029029,"06029003820",16256.2067630529,3280545.91658054,0.018093966609781,0.00495533584239462,TRUE
1905029038,"06029006600",1716678.10680585,644261174.565477,1,0.00266456861685583,TRUE
1905029065,"06029002806",50107.3112914019,5224709.26668446,1,0.00959044967552794,TRUE
1905029081,"06029003307",57839.0066478898,1004645789.98574,1,5.75715413575869e-05,TRUE
1905029092,"06029006600",1395914.00467961,644261174.565477,1,0.00216668962803957,TRUE
1905029118,"06029003304",7103167.76438539,1607645503.62661,1,0.00441836695239198,TRUE
1905029187,"06029003307",6172.67142666824,1004645789.98574,1,6.14412710250429e-06,TRUE
1905029239,"06029006600",797085.979454562,644261174.565477,1,0.00123720939724819,TRUE
1905029259,"06029003307",54124.6552829929,1004645789.98574,1,5.38743662915872e-05,TRUE
1905029276,"06029006600",99981.1385658478,644261174.565477,1,0.000155187278875342,TRUE
1905029297,"06029003307",52833.7003538861,1004645789.98574,1,5.25893811336589e-05,TRUE
1905029331,"06029004605",921121.134746572,480786956.460009,1,0.00191586132354485,TRUE
1905029388,"06029003304",88920.0456872448,1607645503.62661,0.326768021665393,5.53107295648538e-05,TRUE
1905029388,"06029006600",183199.745086829,644261174.565477,0.673231978334607,0.000284356332989317,TRUE
1905029395,"06029003221",1783.08548156636,75121217.9252626,0.000146465861826228,2.37361098610028e-05,TRUE
1905029395,"06029006600",12172285.7339262,644261174.565477,0.999853534138174,0.018893402574097,TRUE
1905029396,"06029006600",4252582.78023018,644261174.565477,1,0.00660071248759998,TRUE
1905029410,"06029000507",7501.79193608774,17504012.9904489,0.0195843945340137,0.000428575546657849,TRUE
1905029410,"06029003812",291025.892091613,4626144.84183684,0.75976059305476,0.0629089451457943,TRUE
1905029410,"06029002806",33.6453302556137,5224709.26668446,8.78354701872417e-05,6.4396559766788e-06,TRUE
1905029410,"06029003820",84488.1401091146,3280545.91658054,0.220567176941039,0.0257542928090397,TRUE
1905029411,"06029003304",1772274.82355537,1607645503.62661,0.469839003404739,0.00110240399364,TRUE
1905029411,"06029006600",1999814.78738026,644261174.565477,0.530160996595261,0.00310404361822523,TRUE
1905031002,"06065045000",35274.3333876132,4231521.18134441,1,0.00833608810541415,TRUE
1905031003,"06065045000",2288795.0063663,4231521.18134441,0.967052298832876,0.540891775859933,TRUE
1905031003,"06065044807",15.0228365748075,90794305.0116981,6.34738742624345e-06,1.65460119694423e-07,TRUE
1905031003,"06065940900",77964.7658403919,2571445.28859925,0.0329413537796978,0.0303194340498148,TRUE
1905031006,"06065044907",1131617.53530022,1318893.08026739,0.0634947872283409,0.858005514041214,TRUE
1905031006,"06065044916",954392.358860465,2591187.13281945,0.0535507252829223,0.36832243675971,TRUE
1905031006,"06065045000",30191.6449713082,4231521.18134441,0.00169404592428681,0.00713493887361706,TRUE
1905031006,"06065044933",450589.312333644,652619.587717012,0.0252824577399279,0.690431793366626,TRUE
1905031006,"06065044934",581539.019942437,655011.50945785,0.0326300142798925,0.887830231294368,TRUE
1905031006,"06065941002",10243.3291032416,5137094.71180092,0.000574750727725021,0.00199399265108168,TRUE
1905031006,"06065044904",3908142.6579691,34032008.7645928,0.219284942822945,0.114837260562626,TRUE
1905031006,"06065044931",9447.77534374114,1308466.12901437,0.000530112397978049,0.00722049668252235,TRUE
1905031006,"06065044932",3081.53893614119,1332583.38020065,0.000172904407171654,0.00231245487669011,TRUE
1905031006,"06065044917",56830.2362444148,9295469.23177464,0.00318873086172012,0.0061137565869351,TRUE
1905031006,"06065044923",1303589.07296144,1303589.07282889,0.0731440687678257,1.00000000010168,TRUE
1905031006,"06065044924",1297190.66548068,1297244.32395815,0.0727850556658565,0.999958636567931,TRUE
1905031006,"06065044925",1715417.24357669,1948329.36474424,0.0962516481859151,0.880455468473564,TRUE
1905031006,"06065044926",1461697.19509389,1620648.79622878,0.082015477402554,0.901921007497262,TRUE
1905031006,"06065940900",1522894.41772465,2571445.28859925,0.0854492388181325,0.592232867825947,TRUE
1905031006,"06065941100",1571665.06110067,2584719.67440019,0.0881857478660664,0.608060160901353,TRUE
1905031006,"06065941200",1792768.34242811,13023559.7312663,0.100591799703757,0.137655785316831,TRUE
1905031006,"06065940600",20914.2212889869,28666126.3838963,0.00117349191698267,0.000729579609358586,TRUE
1905031007,"06065040703",15397.0913034168,4352317.7560799,1,0.00353767628337983,TRUE
1905031010,"06065043517",629785.355447101,40427775.6701842,1,0.0155780362636071,TRUE
1905031011,"06065049800",604383.189290459,9294641.16134958,0.707293070142793,0.0650249083099301,TRUE
1905031011,"06065051200",250118.593355936,63852044.9191348,0.292706929857207,0.00391715870138064,TRUE
1905031012,"06065051200",512355.197271772,63852044.9191348,1,0.00802410005694638,TRUE
1905031013,"06065049800",641639.153410186,9294641.16134958,1,0.0690332356324147,TRUE
1905031015,"06065043702",7581.06914060067,2781250.46102929,0.00499951548186714,0.00272577721669665,TRUE
1905031015,"06065043703",818630.87062707,1322887.62105164,0.539865503892519,0.618821173922764,TRUE
1905031015,"06065043513",6727.61988972391,3150269.55699241,0.00443668817299917,0.00213556959746227,TRUE
1905031015,"06065043701",15140.8730518849,20044231.4897945,0.00998500710493267,0.000755373088740959,TRUE
1905031015,"06065941500",668280.336268561,40963013.6044756,0.440713285347682,0.016314237588114,TRUE
1905031016,"06065045125",3219337.24739365,86829571.4697869,0.164612651927719,0.0370765073799062,TRUE
1905031016,"06065045127",1756353.64720813,1776841.55143463,0.0898066929222524,0.988469481586602,TRUE
1905031016,"06065045126",254875.534473928,907556.769821797,0.0130324145676925,0.280837015324093,TRUE
1905031016,"06065045114",2966976.27243233,3058415.59288773,0.151708812988484,0.970102388744016,TRUE
1905031016,"06065045116",330234.243697527,1308031.98344602,0.0168856911951068,0.252466490022302,TRUE
1905031016,"06065045118",835636.603355633,2857277.02008966,0.0427281601011533,0.292459078164361,TRUE
1905031016,"06065045122",96582.797248526,3662251.42005067,0.00493851658397968,0.0263725195708135,TRUE
1905031016,"06065045123",2907756.58914921,3336355.74934408,0.148680764554153,0.871536732772237,TRUE
1905031016,"06065045117",2476862.21216691,3587378.41687132,0.126648072529351,0.690437953386325,TRUE
1905031016,"06065045119",1528527.82833339,2023496.3677558,0.0781573970142401,0.755389459892452,TRUE
1905031016,"06065045124",942191.653295648,61722369.4436139,0.0481765825555317,0.0152649948760697,TRUE
1905031016,"06065045115",2241711.6231168,2320821.15377777,0.114624243060337,0.965913129267974,TRUE
1905031018,"06065044509",559.685890059253,2271594.30277821,0.000306205009846272,0.000246384616027055,TRUE
1905031018,"06065044517",1602435.12615325,7917503.67139128,0.876694718049477,0.202391459816231,TRUE
1905031018,"06065044507",100.761482884545,10579299.0756892,5.5126762004882e-05,9.52440063974469e-06,TRUE
1905031018,"06065044518",224718.70795875,19397334.727995,0.122943950178672,0.0115850301657385,TRUE
1905031019,"06065045228",8307307.14795688,107451849.193031,1,0.0773119049169021,TRUE
1905031025,"06065045000",1239668.45436791,4231521.18134441,0.235103799357786,0.292960474789365,TRUE
1905031025,"06065941002",1856338.50462058,5137094.71180092,0.352055611153694,0.361359602803547,TRUE
1905031025,"06065941001",1620597.5394656,5249180.89001269,0.307347208373157,0.30873341449311,TRUE
1905031025,"06065044807",462.45164473929,90794305.0116981,8.77042069711301e-05,5.09339924656846e-06,TRUE
1905031025,"06065940900",28426.2119338119,2571445.28859925,0.00539104661689277,0.011054566107178,TRUE
1905031025,"06065941100",527362.732913377,2584719.67440019,0.100014630291499,0.20403091992394,TRUE
1905031026,"06065044805",944238.895636098,1291564.881904,0.109302680315419,0.731081271150793,TRUE
1905031026,"06065044806",91486.9699944035,1295891.30652467,0.0105902977313683,0.0705977187544792,TRUE
1905031026,"06065044804",734033.550951075,2623360.03070397,0.0849698470706911,0.279806638189155,TRUE
1905031026,"06065941002",65926.1224837604,5137094.71180092,0.00763143937787408,0.0128333476765214,TRUE
1905031026,"06065044807",1748401.95094928,90794305.0116981,0.202390539502956,0.0192567358792384,TRUE
