"id","name","location","counties","isFederal","authorizations","sponsors","sponsorRoleIds","femaAccreditationRatingDescription","ripStatusName","lsacRatingName","riskAssessmentDate","peopleAtRisk","structuresAtRisk","financialRisk","lastEditedDate","peopleBreakdownAm","peopleBreakdownPm","structureBreakdown","buildingBreakdown","speciesBreakdown","accredited","calculatedLengthMiles","leveeLengthInMiles"
150005200076,"Whitewater River Storm Water Channel 2","Mecca, Riverside County, California","Riverside County, CA",0,"Locally Constructed, Locally Operated and Maintained","CVWD","1","Non-Accredited Levee System",NA,"Not Screened",NA,5908,914,698777199,"02/16/2024",5846,5908,"EMS - 1; Electric Power Generation - 1; Electric Substations - 1; Fire Stations EMS - 1; Schools - 1","Commercial - 110; Industrial - 1; Public - 4; Residential - 799",NA,"Non-Accredited Levee System",13.8506579447189,13.8529779155775
150005200077,"Whitewater River Storm Water Channel 4","Indio, Riverside County, California","Riverside County, CA",0,"Locally Constructed, Locally Operated and Maintained","CVWD","1","Provisionally Accredited Levee (PAL) System",NA,"Not Screened",NA,4150,1877,914482858,"02/16/2024",4150,3910,"Electric Substations - 1; Schools - 1","Commercial - 80; Industrial - 17; Public - 9; Residential - 1771",NA,"Provisionally Accredited Levee (PAL) System",3.10884730614582,3.10904357707508
150005200078,"Haystack Dike","Indian Wells, Riverside County, California","Riverside County, CA",0,"Locally Constructed, Locally Operated and Maintained","CVWD",NA,"Non-Accredited Levee System",NA,"Not Screened",NA,271,124,117695530,"02/16/2024",171,271,NA,"Commercial - 8; Residential - 116",NA,"Non-Accredited Levee System",0.548226417141796,0.548075377584357
150005212611,"Los Angeles County Levee 33 East","Santa Clarita, Los Angeles County, California","Los Angeles County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,585,20,49594461,"12/14/2023",585,191,NA,"Residential - 20",NA,"Non-Accredited Levee System",0.325440230330484,0.651110605256818
150005212612,"Los Angeles County Levee 70 South","Santa Fe Springs, Los Angeles County, California","Los Angeles County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,157,7,49694947,"12/14/2023",7,157,"EMS - 1","Commercial - 5; Industrial - 2",NA,"Non-Accredited Levee System",0.0873746940399721,0.174765329016029
150005212614,"Orange County Floodwall 5","San Juan Capistrano, Orange County, California","Orange County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,786,128,173681248,"02/16/2024",85,786,NA,"Commercial - 80; Industrial - 19; Public - 13; Residential - 16",NA,"Non-Accredited Levee System",0.495665533272735,0.495915631209375
150005212615,"Orange County Levee 4 Middle","San Juan Capistrano, Orange County, California","Orange County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,"Arroyo (=arroyo southwestern) toad","Non-Accredited Levee System",0.587090047281889,0.587006035707161
150005212616,"Orange County Levee 4 Lower","San Juan Capistrano, Orange County, California","Orange County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,80,29,46128769,"12/14/2023",4,80,NA,"Commercial - 26; Industrial - 2; Public - 1","Arroyo (=arroyo southwestern) toad","Non-Accredited Levee System",0.486401908430074,0.486345242361126
150005212617,"San Bernardino County Levee 68 West","Twentynine Palms, San Bernardino County, California","San Bernardino County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.331249088478039,0.331275779461287
150005212618,"San Bernardino County Levee 256 North","Highland, San Bernardino County, California","San Bernardino County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,1266,409,208061077,"02/16/2024",1266,571,NA,"Commercial - 2; Industrial - 2; Residential - 405","San Bernardino Merriam's kangaroo rat","Non-Accredited Levee System",1.00557154743129,1.00546788500946
150005212619,"San Bernardino County Levee 44 South","Rancho Cucamonga, San Bernardino County, California","San Bernardino County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Provisionally Accredited Levee (PAL) System",NA,"Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,NA,"Provisionally Accredited Levee (PAL) System",0.808016088640999,0.808021324225126
150005212620,"San Bernardino County Levee 214 East","Ontario, San Bernardino County, California","San Bernardino County, CA",0,"Locally Constructed, Locally Operated and Maintained","UNKNOWN",NA,"Non-Accredited Levee System",NA,"Not Screened",NA,129,6,57522756,"12/14/2023",6,129,NA,"Commercial - 3; Industrial - 3",NA,"Non-Accredited Levee System",0.855999345842979,0.855969658161576
150005212801,"Michelson Water Reclamation Plant Flood Protection Project","Irvine, Orange County, California","Orange County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,56,1,2504494,"12/14/2023",3,56,NA,"Commercial - 1",NA,"Accredited Levee System",1.08509150390829,0.193979320137402
150005212802,"Plunge Creek Floodwall","Highland, San Bernardino County, California","San Bernardino County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,201,74,31287844,"12/14/2023",201,103,NA,"Residential - 74",NA,"Accredited Levee System",0.399782167323548,NA
150005212803,"Buena Vista Creek LB","Oceanside, San Diego County, California","San Diego County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,6,20,104267392,"12/14/2023",6,5,NA,"Residential - 20",NA,"Accredited Levee System",0.139424964575783,0.139394753147281
150005212804,"San Pedro Creek Floodwall","Santa Barbara, Santa Barbara County, California","Santa Barbara County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,69,15,31390423,"12/14/2023",3,69,NA,"Commercial - 10; Industrial - 5",NA,"Accredited Levee System",0.577486341320915,0.406290325834914
150005212805,"Camarillo Hills Drain LB","Camarillo, Ventura County, California","Ventura County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,NA,"Accredited Levee System",3.00188939550874,3.00225887878177
150005212806,"Winslowe Residential Development Flood Risk Reduction System","Goleta, Santa Barbara County, California","Santa Barbara County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,26,52,16881789,"12/14/2023",26,16,NA,"Residential - 52",NA,"Accredited Levee System",0.337281294077802,NA
150005212807,"Bee Canyon Wash Left Bank","Irvine, Orange County, California","Orange County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,8,225,137194779,"12/14/2023",8,5,NA,"Residential - 225",NA,"Accredited Levee System",0.718580679039975,0.644539362456476
150005212808,"Whitewater River Storm Water Channel 5","Rancho Mirage, Riverside County, California","Riverside County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Provisionally Accredited Levee (PAL) System",NA,"Not Screened",NA,106,110,53102184,"02/16/2024",106,100,NA,"Commercial - 1; Residential - 109",NA,"Provisionally Accredited Levee (PAL) System",0.91072109631245,0.910785258160283
150005212809,"San Joaquin County Levee 81 West","Mountain House, San Joaquin County, California","San Joaquin County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,13,6,2685027,"12/14/2023",13,8,NA,"Residential - 6",NA,"Non-Accredited Levee System",2.23738462159066,2.23572387512512
150005212810,"Kern River North Levee - Greater Bakersfield","Bakersfield, Kern County, California","Kern County, CA",0,"Locally Constructed, Locally Operated and Maintained","Kern County Water Agency","1","Accredited Levee System","Not Enrolled","Not Screened",NA,905,181,1088756056,"02/01/2024",51,905,NA,"Commercial - 37; Industrial - 143; Residential - 1",NA,"Accredited Levee System",2.50997822729466,2.51154996436895
150005212811,"Atlas Tract Dry Land Levee","Stockton, San Joaquin County, California","San Joaquin County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Accredited Levee System",3.08341583695715,3.0841495993594
150005212812,"Valle Del Sol Floodwall and Berm","Firebaugh, Fresno County, California","Fresno County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,302,186,73229052,"12/14/2023",302,142,NA,"Residential - 186",NA,"Accredited Levee System",1.29736027588655,1.29710109960985
150005212820,"Cunningham Flood Detention Facility Certification Project","San Jose, Santa Clara County, California","Santa Clara County, CA",0,"Locally Constructed, Locally Operated and Maintained","UNKNOWN",NA,"Accredited Levee System",NA,"Not Screened",NA,20552,3915,2732799553,"02/16/2024",20552,14417,NA,"Commercial - 251; Industrial - 51; Public - 14; Residential - 3599",NA,"Accredited Levee System",4.74974672079207,0.119331965558335
150005212821,"Cunningham Flood Detention Facility Certification Project 2","San Jose, Santa Clara County, California","Santa Clara County, CA",0,"Locally Constructed, Locally Operated and Maintained","UNKNOWN",NA,"Accredited Levee System",NA,"Not Screened",NA,36678,6887,3747664376,"02/16/2024",36678,26668,NA,"Commercial - 440; Industrial - 89; Public - 48; Residential - 6310",NA,"Accredited Levee System",5.05072843740546,0.875089900085707
150005212840,"Auburn Ravine Levee RB","Lincoln, Placer County, California","Placer County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,126,51,14432424,"12/14/2023",126,57,NA,"Commercial - 2; Residential - 49",NA,"Accredited Levee System",0.299926462991768,NA
150005212841,"St. Helena Flood Protection Project","St. Helena, Napa County, California","Napa County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Accredited Levee System",NA,"Not Screened",NA,388,217,44601067,"02/16/2024",388,218,NA,"Commercial - 2; Residential - 215",NA,"Accredited Levee System",0.92925385267227,0.550986016859601
150005212845,"Stanislaus County Levee 44","Riverbank, Stanislaus County, California","Stanislaus County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",NA,NA
150005212847,"Ventura County Levee 10 East","Moorpark, Ventura County, California","Merced County, CA, Madera County, CA, Ventura County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",NA,NA
150005212848,"Ventura County Levee 10 West","Moorpark, Ventura County, California","Ventura County, CA",0,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System",NA,"Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",NA,NA
1905000001,"Marin County Levee 12","San Rafael, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","City of San Rafael","7","Non-Accredited Levee System","Not Enrolled","Not Screened",NA,916,436,196352264,"02/16/2024",916,580,NA,"Commercial - 15; Industrial - 3; Residential - 418",NA,"Non-Accredited Levee System",1.29254845128907,1.10218266551572
1905000003,"Marin County Levee 44","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.631827993638436,0.631569363851837
1905000009,"Marin County Levee 10","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",1.03575404971973,1.03675035409597
1905000010,"Hamilton","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","City of Novato",NA,"Accredited Levee System","Not Enrolled","Not Screened",NA,1595,621,469728146,"02/16/2024",1595,1071,NA,"Commercial - 39; Industrial - 6; Public - 4; Residential - 572",NA,"Accredited Levee System",1.41844356097053,0.254880073319566
1905000011,"Marin County Levee 33","Lucas Valley-Marinwood, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.247011316989149,0.247312101140732
1905000020,"Marin County Levee 16","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.442290392289812,0.441966052254391
1905000025,"State Fish & Game","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","CDFG","7","Non-Accredited Levee System","Not Enrolled","Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,"Airports - 1; Broadcast Communications - 1",NA,NA,"Non-Accredited Levee System",5.35780552260331,NA
1905000030,"Novato Creek LB Lower","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,11,6,6925567,"02/16/2024",1,11,NA,"Commercial - 3; Industrial - 2; Residential - 1",NA,"Non-Accredited Levee System",4.11172471408739,4.11138382621549
1905000032,"Novato Creek RB Lower","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,1,1675550,"12/14/2023",0,0,NA,"Commercial - 1",NA,"Non-Accredited Levee System",1.17285336592444,1.17327594120444
1905000045,"Marin County Levee 19","San Rafael, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,13085,1727,2442491971,"02/16/2024",10202,13085,NA,"Commercial - 566; Industrial - 142; Public - 20; Residential - 999",NA,"Non-Accredited Levee System",1.01528107444258,0.671000280041575
1905000046,"Marin County Levee 22","San Rafael, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,5,1,190302,"12/14/2023",0,5,NA,"Commercial - 1",NA,"Non-Accredited Levee System",3.78914667075414,3.78904485641292
1905000047,"Santa Venetia","Santa Venetia, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,1825,676,323107975,"02/16/2024",1825,1135,NA,"Commercial - 22; Industrial - 12; Public - 3; Residential - 639",NA,"Non-Accredited Levee System",2.14396337985866,1.42469274976574
1905000051,"Marin County Levee 24","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,8,0,"12/14/2023",0,0,NA,"Commercial - 5; Industrial - 1; Public - 2",NA,"Non-Accredited Levee System",0.200021096248672,0.200211018496121
1905000056,"Marin County Levee 23","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,3,1,1362710,"12/14/2023",0,3,NA,"Commercial - 1",NA,"Non-Accredited Levee System",0.551688819697847,0.551597197181882
1905000057,"Marin County Levee 7","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.53355928840476,0.533492670764233
1905000058,"Novato Creek LB Upper","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,1185,265,360866116,"02/16/2024",756,1185,"EMS - 1; Fire Stations EMS - 1; Hospitals - 1","Commercial - 33; Industrial - 17; Public - 2; Residential - 213",NA,"Non-Accredited Levee System",2.10996719344989,2.11118601255224
1905000059,"Leveroni","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",1.54980393065885,1.54944112652495
1905000060,"Marin County Levee 21","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.625518842211772,0.625104389916005
1905000064,"Marin County Levee 6","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened","2017-10-10T21:40:04.000Z",0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.412026681611405,0.411864939739173
1905000065,"Gnoss Airport","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,"Airports - 1",NA,NA,"Non-Accredited Levee System",0.42642419338784,0.426191702755365
1905000066,"Gnoss Airport","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,"Airports - 1; Broadcast Communications - 1",NA,NA,"Non-Accredited Levee System",2.37122465120955,2.59041772326242
1905000067,"Marin County Levee 37","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,24,2,9491206,"12/14/2023",1,24,NA,"Commercial - 2",NA,"Non-Accredited Levee System",2.40162591452159,2.40236288273057
1905000068,"Marin County Levee 30","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.493885709306026,0.493277163366593
1905000070,"Marin County Levee 31","Black Point-Green Point, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.363837429865104,0.363831368999746
1905000077,"Marin County Levee 28","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.295178332124685,0.294933694607323
1905000080,"Marin County Levee 3","San Rafael, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,491,224,121935183,"02/16/2024",491,307,NA,"Commercial - 4; Public - 1; Residential - 219",NA,"Non-Accredited Levee System",0.898694799328933,0.898886680047937
1905000081,"Marin County Levee 32","Larkspur, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.150965124039543,0.151085868356966
1905000087,"Marin County Levee 15","Corte Madera, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","City of Corte Madera, Undefined","7","Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",1.70922797434612,3.1808420418518
1905000088,"Marin County Levee 11","Larkspur, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,107,20,15085228,"02/16/2024",47,107,NA,"Public - 1; Residential - 19",NA,"Non-Accredited Levee System",0.187120575478762,0.186842374187122
1905000090,"Marin County Levee 18","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.20594713213164,0.205727462830606
1905000092,"BMK V","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,"Electric Substations - 1",NA,NA,"Non-Accredited Levee System",8.14149038831332,8.14035299854921
1905000096,"Marin County Levee 26","San Rafael, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.66233174174827,0.661977280310819
1905000097,"Marin County Levee 42","San Rafael, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,16,4,11662129,"02/16/2024",10,16,NA,"Commercial - 2; Residential - 2",NA,"Non-Accredited Levee System",0.203917116221681,0.204135088005853
1905000109,"Corte Madera Creek","Larkspur, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","DWR",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,262,107,68504624,"02/16/2024",262,168,NA,"Commercial - 9; Residential - 98",NA,"Non-Accredited Levee System",2.53720968735161,2.53734890040755
1905000110,"Novato Creek","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,2642,214,525868157,"02/16/2024",1023,2642,"Schools - 2","Commercial - 68; Industrial - 5; Public - 7; Residential - 134",NA,"Non-Accredited Levee System",1.7041322854502,1.70557662465421
1905000112,"Leveroni","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.698420691679674,0.698743834074593
1905000113,"Marin County Levee 8","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",1.74900490688727,1.74990712217279
1905000116,"Las Gallinas Valley Sanitary District","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Las Gallinas Valley Sanitary District",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,15,9,9738074,"02/16/2024",15,14,NA,"Commercial - 4; Residential - 5","California red-legged frog; Contra Costa goldfields; Marbled murrelet; Tidewater goby; Western snowy plover","Non-Accredited Levee System",3.63475821287324,3.63428832790049
1905000117,"Smith Ranch Airport","Santa Venetia, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","City of San Rafael",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,995,211,103671372,"02/16/2024",703,995,"Airports - 1","Commercial - 8; Industrial - 1; Public - 1; Residential - 201",NA,"Non-Accredited Levee System",2.93934142126741,2.25744722573138
1905000120,"Bel Marin Keys PG&E","Novato, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","PG&E",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,1,1675550,"12/14/2023",0,0,"Electric Substations - 1","Commercial - 1",NA,"Non-Accredited Levee System",0.576870321792862,0.576564147981232
1905000122,"Strawberry Marsh","Strawberry, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained",NA,NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,466,36,17162285,"02/16/2024",68,466,NA,"Commercial - 3; Public - 1; Residential - 32",NA,"Non-Accredited Levee System",0.26470774643839,0.264511654045173
1905000123,"San Rafael Ave","Belvedere, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","City of Belvedere",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,1054,349,347053216,"02/16/2024",696,1054,NA,"Commercial - 61; Industrial - 4; Public - 2; Residential - 282",NA,"Non-Accredited Levee System",0.399568436721339,0.399227893084099
1905000124,"McNears","San Rafael, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","City of San Rafael","7","Non-Accredited Levee System","Not Enrolled","Not Screened",NA,547,242,168521615,"02/16/2024",547,407,NA,"Commercial - 7; Industrial - 4; Residential - 231",NA,"Non-Accredited Levee System",1.40041472620629,1.40079424391985
1905000125,"Seminary Marsh","Strawberry, Marin County, California","Marin County, CA",1,"Locally Constructed, Locally Operated and Maintained","Parks & Open Space",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,312,13,20871054,"02/16/2024",59,312,NA,"Commercial - 11; Public - 1; Residential - 1",NA,"Non-Accredited Levee System",0.186017522960136,0.185820948135661
1905001023,"Lake Park","Napa, Napa County, California","Napa County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,1692,377,164831746,"02/16/2024",1692,764,NA,"Commercial - 10; Industrial - 2; Residential - 365",NA,"Non-Accredited Levee System",0.971643505340319,0.971660307813288
1905002030,"Fresno County Levee 18","Coalinga, Fresno County, California","Fresno County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,NA,NA,NA,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",0.0489335210311466,0.0488817171060259
1905002036,"Fresno County Levee 57","Coalinga, Fresno County, California","Fresno County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,9,1,929508,"12/14/2023",9,4,NA,"Residential - 1",NA,"Non-Accredited Levee System",0.287476330882968,0.287490633325437
1905002038,"Fresno County Levee 61","Coalinga, Fresno County, California","Fresno County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,0,0,"12/14/2023",NA,NA,NA,NA,NA,"Non-Accredited Levee System",1.03082313082596,1.03140937272529
1905002044,"Fresno County Levee 29","Coalinga, Fresno County, California","Fresno County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,8761,2835,1699241917,"02/16/2024",8761,8091,"Law Enforcement - 1","Commercial - 227; Industrial - 30; Public - 32; Residential - 2546",NA,"Non-Accredited Levee System",2.64369708638039,2.64414333256903
1905002046,"Fresno County Levee 59","Coalinga, Fresno County, California","Fresno County, CA",1,"Locally Constructed, Locally Operated and Maintained","Undefined",NA,"Non-Accredited Levee System","Not Enrolled","Not Screened",NA,0,1,5256177,"12/14/2023",0,0,"Electric Substations - 1","Commercial - 1",NA,"Non-Accredited Levee System",0.5803900903033,0.580545176083665
